9483,12,Managing_microservices_effectively,209,,http://youtu.be/XQ_KnRsJZl8
9484,12,Corralling_logs_with_ELK,210,,http://youtu.be/EtSg6zbawPU
9485,12,FAI_the_universal_deployment_tool,211,,http://youtu.be/_oAmsN_8NRQ
9486,12,Documentation_made_complicated,212,,http://youtu.be/TRWk2qfJUoQ
9487,12,Disentangle_a_new_fangled_image_mangler,213,,http://youtu.be/XedLGMp38xA
9488,12,Learning_to_sight_read_with_PHP_and_LilyPond,214,,http://youtu.be/r8skuePfkAk
9489,12,MediaGoblin_The_Decentralized_Hosting_Service_for_Artists,215,,http://youtu.be/UiPQQgcmeNs
9490,12,Codec_2_at_very_low_bit_rates,216,,http://youtu.be/e98MIYBYpd4
9491,12,State_of_the_GStreamer_project,217,,http://youtu.be/aQujH8Xrxvs
9492,12,Writing_custom_Gstreamer_plugins_for_art_and_science,218,,http://youtu.be/Jq2vpLRvlWY
9493,0,VLC_mobile_ports_and_Mobile_Multimedia,219,,http://youtu.be/Gx6nVnbwzl8
9494,12,VLC_AudioVideo_output_and_pipeline_architecture,220,,http://youtu.be/9r4bvNrtt0w
9495,1,DemoJam_session_and_lightning_talks,221,,
9496,0,Welcome_and_Introduction,232,,http://youtu.be/WakSCyCRWTU
9497,12,Deploying_OpenStack_Using_Containers_by_Angus_Lees,233,,http://youtu.be/UYxvdkOZqBU
9498,12,Introducing_OpenStack_Swift,234,,http://youtu.be/vzw6Axszkpk
9499,12,Juju_Deployments_at_Canonical,235,,http://youtu.be/Yeg-imV4BQQ
9500,12,Deploying_Nova,236,,http://youtu.be/cAmRhYv0Vj4
9501,12,Introducing_OpenStack_Neutron,237,,http://youtu.be/XxKoqv3fG6s
9502,1,Extending_Horizon_to_work_in_your_Deployment,238,,
9503,12,Handling_RabbitMQ_Failures_Gracefully_with_HAProxy,239,,http://youtu.be/2HWSekbe-6w
9504,12,Selling_Mist_Better_Metering_Through_Ceilometer,240,,http://youtu.be/MWuT5vGBPrQ
9505,12,OpenStack_Operations_for_Engineers,241,,http://youtu.be/VCtYaB0CJnI
9506,1,Introduction_2,242,,
9507,0,Missing_Maps_Project_Putting_the_Worlds_Most_Vulnerable_on_the_Map_Kate_Chapman,243,,http://youtu.be/lus95M_np7s
9508,12,Introduction_to_Humanitarian_Response_Chris_Daley,244,,http://youtu.be/77pG_mdK_t8
9509,12,Map_My_Rights_Foundation_Open_Source_for_Land_Tenure_Noel_Taylor,245,,http://youtu.be/U4PYGtJL5TI
9510,12,Sahana_Software_Foundation_Crisis_Management_Software_Michael_Howden,246,,http://youtu.be/JkSOfySHnvM
9511,12,QASpeaker_Panel,247,,http://youtu.be/5S_gseZgfP4
9512,1,_2,248,,
9513,1,_3,249,,
9514,1,_4,255,,
9515,1,Speaker_Dinner_Bus,256,,
9516,1,Penguin_Dinner_Bus,257,,
9517,1,PDNS_Bus,258,,
9518,1,LCA_Social_at_PDNS_Venue,259,,
